uni,affil_id,affiliation
university of pennsylvania,60102562,school of engineering and applied science
university of pennsylvania,60030118,the children's hospital of philadelphia
university of pennsylvania,60006297,university of pennsylvania
university of pennsylvania,130766830,university of pennsylvania agile hr consortium
university of pennsylvania,60004517,university of pennsylvania annenberg school for communications
university of pennsylvania,60015802,university of pennsylvania carey law school
university of pennsylvania,60102564,university of pennsylvania graduate school of education
university of pennsylvania,60003711,university of pennsylvania perelman school of medicine
university of pennsylvania,132480999,university of pennsylvania perelman school of medicine
university of pennsylvania,133234953,university of pennsylvania perelman school of medicine
university of pennsylvania,60096942,university of pennsylvania school of dental medicine
university of pennsylvania,60102561,university of pennsylvania school of nursing
university of pennsylvania,60031115,university of pennsylvania school of veterinary medicine
university of pennsylvania,60102563,university of pennsylvania stuart weitzman school of design
university of pennsylvania,126935692,university of pennsylvaniagrid.25879.31
university of pennsylvania,133384965,university of pennsylvaniahttps://ror.org/00b30xv10
university of pennsylvania,132940614,university of pennsylvanian
university of pennsylvania,118052185,university of pennsylvania’s graduate school of education
university of pennsylvania,127428940,upenn school of medicine
university of pennsylvania,60022452,wharton school of the university of pennsylvania
university of washington,132429823,alpine truffle and university of washington
university of washington,130428443,calder at the american institutes for research (air) and cedr at the university of washington
university of washington,128144805,center for education data and research at the university of washington
university of washington,60156837,college of the environment
university of washington,60156836,department of bioengineering
university of washington,131487280,director of the northwest screening and cancer outcomes research enterprise at the university of washington and deputy editor of jacr
university of washington,60116364,foster school of business
university of washington,60014462,friday harbor laboratories
university of washington,60032180,harborview injury prevention and research center
university of washington,60001212,harborview medical center
university of washington,131191888,human centered design and engineering program at the university of washington
university of washington,130176349,human-centered design and engineering department at the university of washington
university of washington,123505245,iddrc rodent behavior laboratorycenter on human development and disabilityuniversity of washington
university of washington,60091926,institute for health metrics and evaluation
university of washington,60138971,joint institute for nuclear astrophysics - center for the evolution of the elements
university of washington,60138687,joint institute for the study of the atmosphere and ocean
university of washington,125778858,justice university of washington
university of washington,130970585,learning sciences and human development at the university of washington’s college of education
university of washington,130970649,learning sciences and human development program at the university of washington’s college of education
university of washington,60279025,milgard school of business
university of washington,131781535,ms university of washington
university of washington,60012095,northwest lipid research clinic
university of washington,128327028,northwest regional burn model system at university of washington
university of washington,133158585,oncology university of washington
university of washington,133387484,phd candidate in epidemiology at the university of washington
university of washington,128470603,roger and angie karalis retina center at university of washington
university of washington,60278845,school of business
university of washington,60008032,school of public health
university of washington,127608107,sociology at university of washington
university of washington,132906657,technology and social change group at the university of washington information school
university of washington,130516712,the university of washington clinical learning
university of washington,60015481,university of washington
university of washington,100443845,university of washington
university of washington,100873759,university of washington
university of washington,101004641,university of washington
university of washington,101047968,university of washington
university of washington,101317785,university of washington
university of washington,101964446,university of washington
university of washington,108326524,university of washington
university of washington,110181759,university of washington
university of washington,115789809,university of washington
university of washington,116569637,university of washington
university of washington,117213308,university of washington
university of washington,117340153,university of washington
university of washington,118524176,university of washington
university of washington,118763665,university of washington
university of washington,119102729,university of washington
university of washington,120653889,university of washington
university of washington,121099431,university of washington
university of washington,121797394,university of washington
university of washington,122262481,university of washington
university of washington,122262483,university of washington
university of washington,122262487,university of washington
university of washington,122262532,university of washington
university of washington,122262539,university of washington
university of washington,122262686,university of washington
university of washington,122262718,university of washington
university of washington,123322925,university of washington
university of washington,124205303,university of washington
university of washington,124216204,university of washington
university of washington,124227559,university of washington
university of washington,124242605,university of washington
university of washington,124242607,university of washington
university of washington,124242611,university of washington
university of washington,124242612,university of washington
university of washington,124242617,university of washington
university of washington,124242623,university of washington
university of washington,124242624,university of washington
university of washington,124242625,university of washington
university of washington,124242627,university of washington
university of washington,124242629,university of washington
university of washington,124242631,university of washington
university of washington,124242634,university of washington
university of washington,124242646,university of washington
university of washington,124242660,university of washington
university of washington,124242671,university of washington
university of washington,124242674,university of washington
university of washington,124242680,university of washington
university of washington,124242681,university of washington
university of washington,124242684,university of washington
university of washington,124242688,university of washington
university of washington,124242691,university of washington
university of washington,124242695,university of washington
university of washington,124242698,university of washington
university of washington,124242704,university of washington
university of washington,124242719,university of washington
university of washington,124242732,university of washington
university of washington,124242737,university of washington
university of washington,124242741,university of washington
university of washington,124242743,university of washington
university of washington,124242753,university of washington
university of washington,124242788,university of washington
university of washington,124242853,university of washington
university of washington,124242872,university of washington
university of washington,124242898,university of washington
university of washington,124242917,university of washington
university of washington,124242923,university of washington
university of washington,124242937,university of washington
university of washington,124252063,university of washington
university of washington,124252072,university of washington
university of washington,124252073,university of washington
university of washington,124252076,university of washington
university of washington,124252079,university of washington
university of washington,124252083,university of washington
university of washington,124252096,university of washington
university of washington,124252102,university of washington
university of washington,124252103,university of washington
university of washington,124252111,university of washington
university of washington,124252120,university of washington
university of washington,124252126,university of washington
university of washington,124252128,university of washington
university of washington,124252140,university of washington
university of washington,124252145,university of washington
university of washington,124252149,university of washington
university of washington,124252173,university of washington
university of washington,124252237,university of washington
university of washington,124252301,university of washington
university of washington,124252307,university of washington
university of washington,124252316,university of washington
university of washington,124252362,university of washington
university of washington,124252385,university of washington
university of washington,124252403,university of washington
university of washington,124256313,university of washington
university of washington,124256318,university of washington
university of washington,124256320,university of washington
university of washington,124256321,university of washington
university of washington,124256323,university of washington
university of washington,124256330,university of washington
university of washington,124256334,university of washington
university of washington,124256343,university of washington
university of washington,124256359,university of washington
university of washington,124256376,university of washington
university of washington,124256386,university of washington
university of washington,124256388,university of washington
university of washington,124256428,university of washington
university of washington,124256430,university of washington
university of washington,124256454,university of washington
university of washington,124256488,university of washington
university of washington,124256491,university of washington
university of washington,124260112,university of washington
university of washington,124260138,university of washington
university of washington,124288925,university of washington
university of washington,124727622,university of washington
university of washington,126067877,university of washington
university of washington,126310492,university of washington
university of washington,126423706,university of washington
university of washington,126487741,university of washington
university of washington,126493481,university of washington
university of washington,126493715,university of washington
university of washington,126495804,university of washington
university of washington,126625509,university of washington
university of washington,126653529,university of washington
university of washington,126744921,university of washington
university of washington,126762068,university of washington
university of washington,126905597,university of washington
university of washington,126944582,university of washington
university of washington,127003066,university of washington
university of washington,127012386,university of washington
university of washington,127175409,university of washington
university of washington,127365294,university of washington
university of washington,127649764,university of washington
university of washington,127691826,university of washington
university of washington,127836330,university of washington
university of washington,127853819,university of washington
university of washington,127861315,university of washington
university of washington,127861464,university of washington
university of washington,127861583,university of washington
university of washington,127861652,university of washington
university of washington,127926811,university of washington
university of washington,127954549,university of washington
university of washington,127987300,university of washington
university of washington,128079122,university of washington
university of washington,128116548,university of washington
university of washington,128176667,university of washington
university of washington,128265733,university of washington
university of washington,128265928,university of washington
university of washington,128278857,university of washington
university of washington,128404366,university of washington
university of washington,128431374,university of washington
university of washington,128431914,university of washington
university of washington,128477609,university of washington
university of washington,128531592,university of washington
university of washington,128579572,university of washington
university of washington,128584603,university of washington
university of washington,128592173,university of washington
university of washington,128604917,university of washington
university of washington,128982122,university of washington
university of washington,129134748,university of washington
university of washington,129681654,university of washington
university of washington,129720693,university of washington
university of washington,129755295,university of washington
university of washington,129839276,university of washington
university of washington,129862323,university of washington
university of washington,129936425,university of washington
university of washington,129984628,university of washington
university of washington,130003637,university of washington
university of washington,130046603,university of washington
university of washington,130084763,university of washington
university of washington,130128591,university of washington
university of washington,130158875,university of washington
university of washington,130167557,university of washington
university of washington,130206167,university of washington
university of washington,130216475,university of washington
university of washington,130323504,university of washington
university of washington,130396873,university of washington
university of washington,130405493,university of washington
university of washington,130485543,university of washington
university of washington,130508151,university of washington
university of washington,130552500,university of washington
university of washington,130773180,university of washington
university of washington,131226057,university of washington
university of washington,131258472,university of washington
university of washington,131284182,university of washington
university of washington,131322089,university of washington
university of washington,131364240,university of washington
university of washington,131550274,university of washington
university of washington,131777630,university of washington
university of washington,131799461,university of washington
university of washington,126876569,university of washington (a.m.o.
university of washington,133239944,university of washington (cifor)
university of washington,127987375,university of washington (pa)
university of washington,122262486,university of washington (usa)
university of washington,126985401,university of washington (uw)
university of washington,127590216,university of washington (uw) bothell
university of washington,126905756,university of washington (uw) family medicine residency network
university of washington,132906098,university of washington (uw) information school
university of washington,123456884,university of washington and intentionet
university of washington,122262601,university of washington and microsoft
university of washington,124826899,university of washington and microsoft research
university of washington,122262508,university of washington applied physics laboratory
university of washington,122042902,university of washington autism center
university of washington,125595647,university of washington center of excellence in maternal and child health
university of washington,122262677,university of washington climate impacts group
university of washington,132841584,university of washington clinical center and enrolling site
university of washington,121007509,university of washington college of education
university of washington,124637202,university of washington college of engineering
university of washington,122262484,university of washington dental school
university of washington,122120340,university of washington department of emergency medicine
university of washington,124969759,university of washington department of family medicine and center for sports cardiology
university of washington,122120681,university of washington department of health services
university of washington,121798012,university of washington department of medicine
university of washington,129431729,university of washington dept. of atmospheric chemistry
university of washington,129431930,university of washington dept. of biochemistry
university of washington,129430870,university of washington dept. of materials science and engineering
university of washington,132007455,university of washington depts of pediatrics and biostatistics
university of washington,129430709,university of washington depts. of materials science and engineering
university of washington,122120652,university of washington division of cardiology
university of washington,126597008,university of washington division of family planning
university of washington,122120519,university of washington division of pulmonary critical care medicine
university of washington,122262534,university of washington hiv cohort
university of washington,129649875,university of washington indigenous wellness research institute
university of washington,115003779,university of washington information school
university of washington,122262500,university of washington information school
university of washington,120568196,university of washington institute for neuroengineering
university of washington,122262482,university of washington ischool
university of washington,129979196,university of washington psychiatry and behavioral sciences
university of washington,121840809,university of washington regional burn center
university of washington,130397194,university of washington resuscitation engineering science unit (rescu)
university of washington,117799213,university of washington school of dentistry
university of washington,120719437,university of washington school of dentistry
university of washington,121485765,university of washington school of dentistry
university of washington,121873726,university of washington school of dentistry
university of washington,122263233,university of washington school of law
university of washington,122263237,university of washington school of law
university of washington,60028548,university of washington school of medicine
university of washington,117881873,university of washington school of medicine
university of washington,123727130,university of washington school of medicine
university of washington,125808732,university of washington school of medicine wyoming wwami
university of washington,124252199,university of washington school of medicine northwest hospital and medical center
university of washington,118764841,university of washington school of nursing
university of washington,122030264,university of washington school of nursing
university of washington,130409990,university of washington school of nursing
university of washington,60011986,university of washington school of oceanography
university of washington,107733214,university of washington school of public health
university of washington,112891293,university of washington school of public health
university of washington,120840283,university of washington school of public health
university of washington,122263235,university of washington school of public health
university of washington,132091453,university of washington school of public health
university of washington,132031635,university of washington school of public health department of environmental and occupational health sciences
university of washington,132031311,university of washington school of public health department of epidemiology
university of washington,120571576,university of washington school of social work
university of washington,129662974,university of washington system
university of washington,119923625,university of washington's center
university of washington,126173534,university of washington's elementary teacher education
university of washington,122262685,university of washington's olympic natural resources center
university of washington,60008980,university of washington medicine
university of washington,115500435,university of washington-boise internal medicine residency
university of washington,100548551,university of washington-kenya
university of washington,127774228,university of washington.
university of washington,126477865,university of washington/ northwest association of networked ocean observing systems
university of washington,126876731,university of washington/wwami idaho
university of washington,131786622,university of washington;
university of washington,133394124,university of washington’s community engagement project
university of washington,129164263,university of washington’s information school
university of washington,60028661,uw college of engineering
university of washington,60138689,uw medical center - northwest
university of washington,60033293,uw medical center – montlake
university of washington,60138688,uw neighborhood woodinville clinic
university of washington,60000864,valley medical center
university of washington,60091917,washington neuroscience institute
university of washington,128806493,washington state innovation model evaluation at the university of washington
